id,domain,subdomain,indicator,text,type,answerType,options,correctOption,scoringKey,weight,difficulty
V13_10_EQ_NEW_011,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_NEW_011,V13_10_EQ_EMOTION_REGULATION_NEW_011,"Ketika rencana gagal pada hari yang penting, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Menunda semua tindakan tanpa menentukan kapan masalah akan ditangani.||Membiarkan nada emosi menentukan cara berbicara kepada orang lain.||Memberi jeda singkat untuk menenangkan reaksi lalu memilih respons yang sesuai tujuan.||Mengirim respons spontan agar tekanan emosi segera tersalurkan.,,"1,2,4,3",1,MEDIUM
V13_10_EQ_NEW_012,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_NEW_012,V13_10_EQ_EMOTION_REGULATION_NEW_012,"Menjelang percakapan sulit dengan rekan kerja, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Membiarkan nada emosi menentukan cara berbicara kepada orang lain.||Memberi jeda singkat untuk menenangkan reaksi lalu memilih respons yang sesuai tujuan.||Mengirim respons spontan agar tekanan emosi segera tersalurkan.||Menunda semua tindakan tanpa menentukan kapan masalah akan ditangani.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_NEW_013,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_NEW_013,V13_10_EQ_EMOTION_REGULATION_NEW_013,"Setelah melakukan kesalahan di depan banyak orang, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memberi jeda singkat untuk menenangkan reaksi lalu memilih respons yang sesuai tujuan.||Mengirim respons spontan agar tekanan emosi segera tersalurkan.||Menunda semua tindakan tanpa menentukan kapan masalah akan ditangani.||Membiarkan nada emosi menentukan cara berbicara kepada orang lain.,,"4,1,2,3",1,MEDIUM
V13_10_EQ_NEW_014,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_NEW_014,V13_10_EQ_EMOTION_REGULATION_NEW_014,"Saat beberapa tugas datang bersamaan dan kamu mulai panik, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Mengirim respons spontan agar tekanan emosi segera tersalurkan.||Menunda semua tindakan tanpa menentukan kapan masalah akan ditangani.||Membiarkan nada emosi menentukan cara berbicara kepada orang lain.||Memberi jeda singkat untuk menenangkan reaksi lalu memilih respons yang sesuai tujuan.,,"1,2,3,4",1,MEDIUM
V13_10_EQ_NEW_015,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_NEW_015,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_NEW_015,"Saat seorang rekan tiba-tiba menjadi lebih pendiam setelah menerima umpan balik, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memaksa orang tersebut menjelaskan keadaan sebelum ia siap.||Berfokus hanya pada tugas tanpa memperhatikan tanda sosial yang muncul.||Memperhatikan perubahan perilaku dan memberi ruang untuk memahami kebutuhan orang tersebut.||Menilai perubahan perilaku sebagai masalah sikap sebelum memahami konteksnya.,,"1,2,4,3",1,MEDIUM
V13_10_EQ_NEW_016,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_NEW_016,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_NEW_016,"Ketika pelanggan terlihat bingung meskipun mengatakan sudah memahami, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Berfokus hanya pada tugas tanpa memperhatikan tanda sosial yang muncul.||Memperhatikan perubahan perilaku dan memberi ruang untuk memahami kebutuhan orang tersebut.||Menilai perubahan perilaku sebagai masalah sikap sebelum memahami konteksnya.||Memaksa orang tersebut menjelaskan keadaan sebelum ia siap.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_NEW_017,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_NEW_017,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_NEW_017,"Saat anggota rapat jarang berbicara dan tampak ragu, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memperhatikan perubahan perilaku dan memberi ruang untuk memahami kebutuhan orang tersebut.||Menilai perubahan perilaku sebagai masalah sikap sebelum memahami konteksnya.||Memaksa orang tersebut menjelaskan keadaan sebelum ia siap.||Berfokus hanya pada tugas tanpa memperhatikan tanda sosial yang muncul.,,"4,1,2,3",1,MEDIUM
V13_10_EQ_NEW_018,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_NEW_018,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_NEW_018,"Ketika rekan yang biasanya ceria tampak mudah tersinggung, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Menilai perubahan perilaku sebagai masalah sikap sebelum memahami konteksnya.||Memaksa orang tersebut menjelaskan keadaan sebelum ia siap.||Berfokus hanya pada tugas tanpa memperhatikan tanda sosial yang muncul.||Memperhatikan perubahan perilaku dan memberi ruang untuk memahami kebutuhan orang tersebut.,,"1,2,3,4",1,MEDIUM
V13_10_EQ_NEW_019,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_NEW_019,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_NEW_019,"Saat negosiasi menjadi tegang dan pihak lain mulai berbicara lebih pelan, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memaksa orang tersebut menjelaskan keadaan sebelum ia siap.||Berfokus hanya pada tugas tanpa memperhatikan tanda sosial yang muncul.||Memperhatikan perubahan perilaku dan memberi ruang untuk memahami kebutuhan orang tersebut.||Menilai perubahan perilaku sebagai masalah sikap sebelum memahami konteksnya.,,"1,2,4,3",1,MEDIUM
V13_10_EQ_NEW_020,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_NEW_020,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_NEW_020,"Ketika anggota tim meminta waktu tambahan karena masalah keluarga, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Berfokus hanya pada tugas tanpa memperhatikan tanda sosial yang muncul.||Memperhatikan perubahan perilaku dan memberi ruang untuk memahami kebutuhan orang tersebut.||Menilai perubahan perilaku sebagai masalah sikap sebelum memahami konteksnya.||Memaksa orang tersebut menjelaskan keadaan sebelum ia siap.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_NEW_021,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_NEW_021,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_NEW_021,"Saat rekan kerja menyampaikan ketidaksetujuan terhadap keputusanmu, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,"Mendengarkan, mengklarifikasi kebutuhan, lalu mencari tindak lanjut yang tetap saling menghargai.||Mempertahankan pendapat sendiri tanpa memastikan kebutuhan pihak lain dipahami.||Menghindari pembicaraan agar ketegangan tidak perlu dihadapi.||Mencari dukungan orang lain sebelum memberi kesempatan pihak terkait menjelaskan.",,"4,1,2,3",1,MEDIUM
V13_10_EQ_NEW_022,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_NEW_022,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_NEW_022,"Setelah terjadi salah paham dengan pelanggan, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,"Mempertahankan pendapat sendiri tanpa memastikan kebutuhan pihak lain dipahami.||Menghindari pembicaraan agar ketegangan tidak perlu dihadapi.||Mencari dukungan orang lain sebelum memberi kesempatan pihak terkait menjelaskan.||Mendengarkan, mengklarifikasi kebutuhan, lalu mencari tindak lanjut yang tetap saling menghargai.",,"1,2,3,4",1,MEDIUM
V13_10_EQ_NEW_023,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_NEW_023,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_NEW_023,"Ketika dua anggota tim berselisih dan meminta kamu memihak, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,"Menghindari pembicaraan agar ketegangan tidak perlu dihadapi.||Mencari dukungan orang lain sebelum memberi kesempatan pihak terkait menjelaskan.||Mendengarkan, mengklarifikasi kebutuhan, lalu mencari tindak lanjut yang tetap saling menghargai.||Mempertahankan pendapat sendiri tanpa memastikan kebutuhan pihak lain dipahami.",,"1,2,4,3",1,MEDIUM
V13_10_EQ_NEW_024,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_NEW_024,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_NEW_024,"Saat harus menyampaikan kabar yang mungkin mengecewakan rekan kerja, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,"Mencari dukungan orang lain sebelum memberi kesempatan pihak terkait menjelaskan.||Mendengarkan, mengklarifikasi kebutuhan, lalu mencari tindak lanjut yang tetap saling menghargai.||Mempertahankan pendapat sendiri tanpa memastikan kebutuhan pihak lain dipahami.||Menghindari pembicaraan agar ketegangan tidak perlu dihadapi.",,"1,4,2,3",1,MEDIUM
V13_10_EQ_NEW_025,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_NEW_025,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_NEW_025,"Ketika rekan meminta masukan tentang pekerjaannya, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,"Mendengarkan, mengklarifikasi kebutuhan, lalu mencari tindak lanjut yang tetap saling menghargai.||Mempertahankan pendapat sendiri tanpa memastikan kebutuhan pihak lain dipahami.||Menghindari pembicaraan agar ketegangan tidak perlu dihadapi.||Mencari dukungan orang lain sebelum memberi kesempatan pihak terkait menjelaskan.",,"4,1,2,3",1,MEDIUM
V13_10_EQ_NEW_026,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_NEW_026,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_NEW_026,"Setelah proyek selesai dan kamu menyadari ada ketegangan kecil antaranggota tim, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,"Mempertahankan pendapat sendiri tanpa memastikan kebutuhan pihak lain dipahami.||Menghindari pembicaraan agar ketegangan tidak perlu dihadapi.||Mencari dukungan orang lain sebelum memberi kesempatan pihak terkait menjelaskan.||Mendengarkan, mengklarifikasi kebutuhan, lalu mencari tindak lanjut yang tetap saling menghargai.",,"1,2,3,4",1,MEDIUM
