id,domain,subdomain,indicator,text,type,answerType,options,correctOption,scoringKey,weight,difficulty
V13_10_EQ_REPLACEMENT_011,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_011,"Jika sebuah keputusan membuat Anda sangat kesal, bagaimana sebaiknya merespons?",SCENARIO,SINGLE_CHOICE_4,Segera menyampaikan keberatan dengan nada tinggi.||Memberi ruang agar emosi turun sebelum menyampaikan keberatan secara jelas.||Menghindari pembicaraan tanpa batas waktu.||Menganggap keputusan tersebut pasti dibuat untuk merugikan Anda.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_012,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_012,"Saat percakapan mulai memanas, apa pilihan yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memaksakan argumen agar tidak terlihat lemah.||Memperlambat respons dan memilih kata yang tetap sesuai tujuan pembicaraan.||Mengakhiri percakapan tanpa memberi kesempatan melanjutkan.||Mengikuti nada lawan bicara agar terasa adil.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_013,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_013,"Ketika merasa kecewa karena target belum tercapai, apa respons yang paling konstruktif?",SCENARIO,SINGLE_CHOICE_4,Menganggap target tidak realistis dan berhenti mencoba.||Menggunakan rasa kecewa sebagai informasi untuk menyesuaikan langkah berikutnya.||Menyalahkan keadaan agar tekanan berkurang.||Menunda evaluasi tanpa batas.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_014,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_014,"Saat mendapat pesan yang memicu kemarahan di tengah pekerjaan, apa yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,"Membalas seketika sebelum emosi berubah.||Menyimpan respons sementara, menenangkan diri, lalu memeriksa isi pesan secara objektif.||Menghapus pesan agar tidak perlu menghadapinya.||Membalas dengan nada lebih keras agar perasaan tersalurkan.",,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_015,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_015,Rekan kerja yang biasanya aktif tiba-tiba lebih diam. Apa respons yang paling menunjukkan empati?,SCENARIO,SINGLE_CHOICE_4,Memaksanya menjelaskan masalah saat itu juga.||Memperhatikan perubahan dan memberi ruang sambil menawarkan bantuan.||Menganggap ia sedang tidak kooperatif.||Mengabaikannya agar tidak ikut campur.,,"2,4,1,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_016,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_016,Seorang teman tampak kehilangan semangat setelah rapat. Apa yang paling membantu?,SCENARIO,SINGLE_CHOICE_4,Langsung memberi nasihat tanpa bertanya.||Mengamati tanda yang terlihat dan membuka kesempatan untuk bercerita bila ia siap.||Menganggap ia terlalu sensitif.||Mengalihkan topik agar suasana tidak canggung.,,"2,4,1,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_017,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_017,Anggota tim tampak kewalahan tetapi tetap mengatakan baik-baik saja. Apa respons terbaik?,SCENARIO,SINGLE_CHOICE_4,Mendesaknya mengakui bahwa ia tidak mampu.||Memperhatikan tanda-tanda beban dan menawarkan dukungan tanpa memaksanya.||Menganggap pernyataannya cukup dan tidak perlu memperhatikan perilakunya.||Menyerahkan semua masalahnya kepada anggota tim lain.,,"2,4,1,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_018,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_018,"Ketika pelanggan berbicara lebih singkat dari biasanya, apa langkah yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,Menganggap pelanggan pasti tidak puas.||Memperhatikan perubahan dan mengklarifikasi kebutuhan dengan cara yang tidak menghakimi.||Mengakhiri percakapan lebih cepat.||Menilai perubahan nada sebagai masalah sikap.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_019,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_019,Seorang rekan terlihat gugup sebelum bertemu klien. Apa respons yang paling menunjukkan kesadaran sosial?,SCENARIO,SINGLE_CHOICE_4,Menyuruhnya berhenti merasa gugup.||Menyadari tanda kegugupan dan menawarkan bantuan yang sesuai tanpa mempermalukannya.||Menganggap kegugupan sebagai tanda ia tidak siap.||Mengabaikannya karena itu urusan pribadi.,,"2,4,1,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_020,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_020,"Dalam diskusi, seseorang tiba-tiba menjadi lebih pendiam. Apa tindakan yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memaksanya segera menyampaikan pendapat.||Memberi ruang dan kesempatan untuk berbicara ketika ia siap.||Menganggap ia tidak memiliki ide.||Mengalihkan seluruh pembahasan tanpa memeriksa kebutuhannya.,,"2,4,1,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_021,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_021,Rekan kerja tidak setuju dengan usulan Anda. Apa respons yang paling membangun hubungan?,SCENARIO,SINGLE_CHOICE_4,"Mempertahankan pendapat tanpa menanyakan alasannya.||Mendengarkan alasan, mengklarifikasi kebutuhan, lalu mencari titik temu yang realistis.||Menghindari pembicaraan agar tidak terjadi konflik.||Meminta orang lain mendukung posisi Anda sebelum mendengar penjelasannya.",,"2,4,1,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_022,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_022,Pelanggan menyampaikan keluhan dengan nada keras. Apa respons yang paling tepat?,SCENARIO,SINGLE_CHOICE_4,"Membalas dengan tegas agar pelanggan tidak meremehkan Anda.||Mendengarkan inti keluhan, mengklarifikasi masalah, lalu menawarkan tindak lanjut yang jelas.||Mengakhiri percakapan agar konflik tidak berlanjut.||Menyalahkan prosedur tanpa memahami kebutuhan pelanggan.",,"2,4,1,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_023,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_023,Terjadi perbedaan prioritas antara Anda dan anggota tim. Apa langkah terbaik?,SCENARIO,SINGLE_CHOICE_4,Memaksakan prioritas Anda karena Anda yang lebih memahami pekerjaan.||Membahas kebutuhan dan dampaknya lalu menyepakati prioritas yang dapat dipertanggungjawabkan.||Menghindari pembahasan sampai masalah menjadi lebih besar.||Mencari dukungan orang lain sebelum berbicara dengan anggota tim tersebut.,,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_024,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_024,Anda perlu memberi masukan kepada rekan yang pekerjaannya perlu diperbaiki. Apa pendekatan terbaik?,SCENARIO,SINGLE_CHOICE_4,"Menyampaikan kekurangannya di depan tim agar menjadi pelajaran.||Menyampaikan contoh yang spesifik, mendengarkan sudut pandangnya, dan menyepakati perbaikan.||Menahan semua masukan agar hubungan tetap nyaman.||Meminta orang lain menyampaikan kritik tersebut untuk Anda.",,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_025,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_025,"Setelah terjadi salah paham, apa tindakan yang paling membantu memulihkan hubungan kerja?",SCENARIO,SINGLE_CHOICE_4,"Menunggu pihak lain meminta maaf lebih dulu.||Mengklarifikasi apa yang terjadi, mengakui bagian yang perlu diperbaiki, dan menyepakati langkah berikutnya.||Menghindari topik tersebut agar tidak muncul lagi.||Mencari pihak ketiga untuk menentukan siapa yang salah.",,"1,4,2,3",1,MEDIUM
V13_10_EQ_REPLACEMENT_026,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_026,"Saat dua anggota tim berselisih dan pekerjaan ikut terdampak, apa respons terbaik?",SCENARIO,SINGLE_CHOICE_4,Memilih salah satu pihak agar keputusan cepat dibuat.||Membantu kedua pihak menjelaskan kebutuhan masing-masing dan menyusun tindak lanjut yang disepakati.||Membiarkan konflik selesai sendiri.||Meminta salah satu pihak mengalah tanpa memahami masalahnya.,,"1,4,2,3",1,MEDIUM
