ID,Domain,Subdomain,Indikator,Pertanyaan,Tipe,Reverse Score,Bobot,Skala,Kunci Scoring,Difficulty,Status
RS-1843,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1844,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1845,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1846,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1847,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1848,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1849,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1850,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1851,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1852,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1853,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1854,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1855,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1856,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1857,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1858,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1859,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1860,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1861,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1862,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1863,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1864,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1865,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1866,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1867,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1868,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1869,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1870,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1871,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1872,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1873,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1874,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1875,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1876,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1877,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1878,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1879,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1880,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1881,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1882,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1883,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1884,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1885,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1886,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1887,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1888,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1889,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1890,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1891,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1892,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1893,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1894,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1895,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1896,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1897,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1898,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1899,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1900,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1901,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1902,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1903,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1904,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1905,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1906,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1907,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1908,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1909,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1910,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1911,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1912,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1913,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1914,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1915,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1916,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1917,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1918,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1919,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1920,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1921,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1922,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1923,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1924,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1925,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1926,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1927,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1928,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1929,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1930,Disiplin,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek disiplin dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1931,Kemandirian,,,Saya secara konsisten menerapkan kemampuan kemandirian untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1932,Critical Thinking,,,Saya secara konsisten menerapkan kemampuan critical thinking untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1933,Problem Solving,,,Saya secara konsisten menerapkan kemampuan problem solving untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1934,Komunikasi,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek komunikasi dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1935,Leadership,,,Saya secara konsisten menerapkan kemampuan leadership untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
RS-1936,Emotional Resilience,,,Saya masih menunjukkan perilaku yang menghambat perkembangan pada aspek emotional resilience dalam kehidupan sehari-hari.,Negative,Ya,1.0,Likert 1-5,5-4-3-2-1,Medium,Draft
RS-1937,Motivasi,,,Saya secara konsisten menerapkan kemampuan motivasi untuk mencapai tujuan yang saya tetapkan.,Positive,Tidak,1.0,Likert 1-5,1-2-3-4-5,Medium,Draft
