id,domain,subdomain,indicator,text,type,answerType,options,scoringKey,weight,difficulty
EQ-V2-011,EMOTION_REGULATION,EMOTION_REGULATION,ER-011,"Setelah mengalami kegagalan, Anda merasa ingin menyerah. Apa respons yang paling adaptif?",SCENARIO,SINGLE_CHOICE_4,"Mengakui kekecewaan, mengambil jeda, kemudian menentukan langkah berikutnya.||Memaksa diri langsung bekerja seolah tidak terjadi apa-apa.||Menyalahkan orang lain agar merasa lebih baik.||Menghindari situasi serupa selamanya.","[4,2,1,3]",1,MEDIUM
EQ-V2-012,EMOTION_REGULATION,EMOTION_REGULATION,ER-012,"Dalam situasi yang menegangkan, Anda harus membuat keputusan dalam waktu terbatas. Apa yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memilih hal pertama yang muncul karena Anda sedang tertekan.||Mengikuti emosi sepenuhnya agar keputusan terasa tegas.||Mengambil napas/jeda singkat dan memusatkan perhatian pada informasi yang relevan.||Menyerahkan semua keputusan kepada orang lain.,"[1,2,4,3]",1,MEDIUM
EQ-V2-013,EMPATHY_SOCIAL_AWARENESS,EMPATHY_SOCIAL_AWARENESS,EM-013,Teman Anda menjadi lebih pendiam setelah menerima hasil ujian yang buruk. Apa respons paling tepat?,SCENARIO,SINGLE_CHOICE_4,Langsung memberi nasihat agar ia tidak terlalu memikirkan masalah.||Menganggap ia hanya sedang mencari perhatian.||Memperhatikan perubahan sikap dan memberi ruang untuk bercerita jika ia mau.||Mengajak bercanda agar ia lupa tanpa menanyakan keadaannya.,"[3,1,4,2]",1,MEDIUM
EQ-V2-014,EMPATHY_SOCIAL_AWARENESS,EMPATHY_SOCIAL_AWARENESS,EM-014,"Dalam diskusi, rekan Anda tampak tidak nyaman ketika topik tertentu dibahas. Apa yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,Terus membahasnya agar ia terbiasa.||Mengamati reaksinya dan mempertimbangkan apakah perlu memberi ruang atau mengubah pendekatan.||Menganggap ketidaknyamanan itu bukan urusan Anda.||Menanyakan di depan semua orang mengapa ia terlihat aneh.,"[2,4,1,3]",1,MEDIUM
EQ-V2-015,EMPATHY_SOCIAL_AWARENESS,EMPATHY_SOCIAL_AWARENESS,EM-015,Seorang anggota tim terlambat menyelesaikan pekerjaan yang biasanya ia kuasai. Apa langkah terbaik sebelum menilai?,SCENARIO,SINGLE_CHOICE_4,Langsung menyimpulkan ia tidak bertanggung jawab.||Mencari tahu konteksnya dan mendengarkan penjelasannya sebelum memberi penilaian.||Membandingkannya dengan anggota tim lain.||Mengambil alih pekerjaannya tanpa berbicara dengannya.,"[1,4,2,3]",1,MEDIUM
EQ-V2-016,EMPATHY_SOCIAL_AWARENESS,EMPATHY_SOCIAL_AWARENESS,EM-016,Anda tidak setuju dengan pendapat seseorang yang sedang menjelaskan masalah pribadi. Apa respons yang paling tepat?,SCENARIO,SINGLE_CHOICE_4,Memotong pembicaraan untuk menjelaskan bahwa ia salah.||Mendengarkan sudut pandangnya sebelum menyampaikan pendapat Anda.||Menghindari percakapan agar tidak berbeda pendapat.||Mengatakan bahwa masalahnya tidak seberapa dibanding masalah Anda.,"[1,4,2,3]",1,MEDIUM
EQ-V2-017,EMPATHY_SOCIAL_AWARENESS,EMPATHY_SOCIAL_AWARENESS,EM-017,"Teman Anda mengatakan ia baik-baik saja, tetapi nada bicaranya terdengar berbeda dari biasanya. Apa yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,Memaksa ia menceritakan masalahnya.||Mengabaikan perbedaan itu karena ia sudah mengatakan baik-baik saja.||Menawarkan kesempatan untuk bercerita tanpa memaksanya.||Memberi tahu orang lain bahwa teman Anda sedang bermasalah.,"[2,1,4,3]",1,MEDIUM
EQ-V2-018,EMPATHY_SOCIAL_AWARENESS,EMPATHY_SOCIAL_AWARENESS,EM-018,"Saat bekerja dengan orang yang memiliki cara komunikasi berbeda, apa pendekatan yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Mengharapkan orang tersebut mengikuti cara Anda.||Mencoba memahami kebutuhannya dan menyesuaikan komunikasi bila diperlukan.||Mengurangi komunikasi agar tidak terjadi salah paham.||Menilai bahwa gaya komunikasi Anda lebih efektif.,"[1,2,4,3]",1,MEDIUM
EQ-V2-019,RELATIONSHIP_SOCIAL_RESPONSE,RELATIONSHIP_SOCIAL_RESPONSE,RS-019,Anda dan rekan kerja berbeda pendapat tentang cara menyelesaikan tugas. Apa respons paling konstruktif?,SCENARIO,SINGLE_CHOICE_4,Memaksakan cara Anda karena Anda lebih yakin.||Menghindari pembahasan agar tidak terjadi konflik.||Membahas alasan masing-masing dan mencari titik temu berdasarkan tujuan tugas.||Meminta pihak lain memilih tanpa menjelaskan alasan.,"[2,1,4,3]",1,MEDIUM
EQ-V2-020,RELATIONSHIP_SOCIAL_RESPONSE,RELATIONSHIP_SOCIAL_RESPONSE,RS-020,Seorang teman menyampaikan bahwa komentar Anda sebelumnya membuatnya tidak nyaman. Apa respons terbaik?,SCENARIO,SINGLE_CHOICE_4,Menjelaskan bahwa ia terlalu sensitif.||Mendengarkan dampak yang ia rasakan dan mempertimbangkan bagaimana memperbaiki respons Anda.||Menghindarinya agar masalah tidak berlanjut.||Membalas dengan menyebut kesalahannya juga.,"[1,4,2,3]",1,MEDIUM
EQ-V2-021,RELATIONSHIP_SOCIAL_RESPONSE,RELATIONSHIP_SOCIAL_RESPONSE,RS-021,"Dalam kelompok, dua anggota mulai saling menyalahkan. Apa yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memihak orang yang paling dekat dengan Anda.||Membiarkan mereka menyelesaikan sendiri meski pekerjaan terhenti.||Mengembalikan pembicaraan pada masalah dan langkah yang dapat disepakati bersama.||Menghentikan diskusi agar konflik tidak terlihat.,"[2,1,4,3]",1,MEDIUM
EQ-V2-022,RELATIONSHIP_SOCIAL_RESPONSE,RELATIONSHIP_SOCIAL_RESPONSE,RS-022,Anda perlu memberikan umpan balik yang mungkin sulit diterima rekan. Bagaimana sebaiknya?,SCENARIO,SINGLE_CHOICE_4,Menyampaikan semuanya secara langsung tanpa memikirkan dampaknya.||Menghindari umpan balik agar hubungan tetap nyaman.||Menyampaikan contoh yang jelas dengan fokus pada perilaku dan perbaikan yang dapat dilakukan.||Meminta orang lain menyampaikan kritik tersebut.,"[1,2,4,3]",1,MEDIUM
EQ-V2-023,RELATIONSHIP_SOCIAL_RESPONSE,RELATIONSHIP_SOCIAL_RESPONSE,RS-023,Anda menyadari ada kesalahpahaman dalam percakapan dengan rekan. Apa langkah terbaik?,SCENARIO,SINGLE_CHOICE_4,Menunggu sampai rekan tersebut menyadarinya sendiri.||Mengklarifikasi maksud dan mendengarkan bagaimana pesan Anda dipahami.||Mengakhiri percakapan agar tidak semakin rumit.||Menganggap kesalahpahaman adalah sepenuhnya kesalahan lawan bicara.,"[1,4,2,3]",1,MEDIUM
EQ-V2-024,RELATIONSHIP_SOCIAL_RESPONSE,RELATIONSHIP_SOCIAL_RESPONSE,RS-024,"Dalam kerja tim, seseorang memiliki kebutuhan yang berbeda dari anggota lain. Apa pendekatan yang paling sehat?",SCENARIO,SINGLE_CHOICE_4,Mengabaikan kebutuhan tersebut demi keseragaman.||Mencari cara kerja yang tetap memenuhi tujuan bersama sambil mempertimbangkan kebutuhan yang relevan.||Meminta orang tersebut menyesuaikan diri sepenuhnya.||Memisahkan orang tersebut dari kelompok agar pekerjaan cepat selesai.,"[1,4,2,3]",1,MEDIUM
V13_10_EQ_NEW_003,EMOTION_AWARENESS,V13_10_EMOTION_AWARENESS_NEW_003,V13_10_EQ_EMOTION_AWARENESS_NEW_003,"Setelah membaca komentar pelanggan yang membuatmu kecewa, apa respons yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Mengesampingkan perasaan tanpa mencoba mengenali pemicunya.||Menganggap rasa tidak nyaman sebagai bukti bahwa situasi pasti buruk.||Menyadari bahwa situasi itu memunculkan emosi tertentu sebelum menafsirkan maksud orang lain.||Langsung menilai niat orang lain berdasarkan emosi yang sedang muncul.,"[1,2,4,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_002,EMOTION_AWARENESS,V13_10_EMOTION_AWARENESS_REPLACEMENT,V13_10_EQ_EMOTION_AWARENESS_002,"Sebelum memimpin presentasi ketika tubuh terasa tegang, apa langkah yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Mengenali ketegangan yang muncul dan mempertimbangkan pengaruhnya pada fokus.||Berusaha menghilangkan rasa tegang dengan berpura-pura tidak gugup.||Menganggap ketegangan berarti presentasi pasti akan gagal.||Menyalahkan keadaan karena membuat diri merasa tertekan.,"[4,3,1,2]",1,MEDIUM
V13_10_EQ_REPLACEMENT_003,EMOTION_AWARENESS,V13_10_EMOTION_AWARENESS_REPLACEMENT,V13_10_EQ_EMOTION_AWARENESS_003,"Setelah membaca komentar pelanggan yang membuat Anda kecewa, apa yang paling menunjukkan kesadaran emosi?",SCENARIO,SINGLE_CHOICE_4,Membalas komentar segera agar rasa kesal tersalurkan.||Menyadari rasa kecewa dan memisahkan emosi dari penilaian terhadap maksud pelanggan.||Mengabaikan perasaan sampai pekerjaan selesai.||Menganggap komentar itu pasti merupakan serangan pribadi.,"[2,4,3,1]",1,MEDIUM
V13_10_EQ_REPLACEMENT_004,EMOTION_AWARENESS,V13_10_EMOTION_AWARENESS_REPLACEMENT,V13_10_EQ_EMOTION_AWARENESS_004,"Saat rencana kerja berubah mendadak, apa respons yang paling membantu untuk memahami reaksi diri?",SCENARIO,SINGLE_CHOICE_4,Menyadari bahwa perubahan memunculkan frustrasi sebelum menentukan tindakan.||Membiarkan frustrasi menentukan cara berbicara kepada tim.||Menganggap perubahan sebagai bukti bahwa semua persiapan sia-sia.||Menekan perasaan dan langsung bekerja tanpa memeriksanya.,"[4,2,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_005,EMOTION_AWARENESS,V13_10_EMOTION_AWARENESS_REPLACEMENT,V13_10_EQ_EMOTION_AWARENESS_005,"Ketika seseorang tidak segera membalas pesan penting, apa langkah yang paling menunjukkan kesadaran emosi?",SCENARIO,SINGLE_CHOICE_4,Mengakui rasa cemas lalu mempertimbangkan kemungkinan penyebab yang netral.||Menganggap keterlambatan itu sebagai bentuk tidak menghargai.||Mengirim beberapa pesan tambahan dengan nada mendesak.||Mengabaikan kecemasan tanpa mencoba memahami pemicunya.,"[4,1,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_006,EMOTION_AWARENESS,V13_10_EMOTION_AWARENESS_REPLACEMENT,V13_10_EQ_EMOTION_AWARENESS_006,"Saat menerima hasil kerja yang tidak sesuai harapan, apa respons yang paling sehat?",SCENARIO,SINGLE_CHOICE_4,Mengenali rasa kecewa sebelum mengevaluasi apa yang perlu diperbaiki.||Menganggap hasil itu membuktikan bahwa kemampuan Anda memang kurang.||Menyalahkan orang lain agar tidak merasa gagal.||Menghindari melihat hasilnya sampai perasaan membaik.,"[4,1,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_007,EMOTION_AWARENESS,V13_10_EMOTION_AWARENESS_REPLACEMENT,V13_10_EQ_EMOTION_AWARENESS_007,"Ketika suasana rapat terasa tegang, apa langkah awal yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Langsung menilai siapa yang menyebabkan ketegangan.||Menyadari perubahan emosi diri dan mengamati situasi sebelum bereaksi.||Mengabaikan ketegangan karena itu bukan masalah pribadi.||Menganggap ketegangan berarti rapat pasti tidak akan berhasil.,"[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_008,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_008,"Ketika menerima kritik yang membuat Anda kesal, respons yang paling membantu adalah...",SCENARIO,SINGLE_CHOICE_4,Membalas dengan nada yang sama agar posisi Anda jelas.||Memberi jeda untuk menenangkan reaksi lalu memilih respons sesuai tujuan.||Menunda semua tindakan tanpa menentukan kapan akan merespons.||Membiarkan emosi menentukan cara berbicara.,"[1,4,3,2]",1,MEDIUM
V13_10_EQ_REPLACEMENT_009,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_009,"Saat terjadi kesalahpahaman dengan rekan kerja, apa yang paling membantu mengatur reaksi?",SCENARIO,SINGLE_CHOICE_4,Mengirim pesan spontan untuk meluapkan kekesalan.||Mengambil jeda singkat lalu menyusun respons yang ingin dicapai.||Menghindari orang tersebut sampai masalah hilang sendiri.||Membiarkan nada bicara mengikuti rasa frustrasi.,"[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_010,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_010,"Ketika pekerjaan menumpuk dan Anda mulai panik, apa tindakan yang paling efektif?",SCENARIO,SINGLE_CHOICE_4,"Menghentikan semua pekerjaan sampai rasa panik hilang.||Mengakui tekanan, menentukan prioritas, lalu mengerjakan langkah berikutnya.||Mengerjakan tugas secara acak agar merasa sedang bergerak.||Melampiaskan tekanan kepada orang terdekat.","[2,4,3,1]",1,MEDIUM
V13_10_EQ_REPLACEMENT_011,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_011,"Jika sebuah keputusan membuat Anda sangat kesal, bagaimana sebaiknya merespons?",SCENARIO,SINGLE_CHOICE_4,Segera menyampaikan keberatan dengan nada tinggi.||Memberi ruang agar emosi turun sebelum menyampaikan keberatan secara jelas.||Menghindari pembicaraan tanpa batas waktu.||Menganggap keputusan tersebut pasti dibuat untuk merugikan Anda.,"[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_012,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_012,"Saat percakapan mulai memanas, apa pilihan yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memaksakan argumen agar tidak terlihat lemah.||Memperlambat respons dan memilih kata yang tetap sesuai tujuan pembicaraan.||Mengakhiri percakapan tanpa memberi kesempatan melanjutkan.||Mengikuti nada lawan bicara agar terasa adil.,"[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_013,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_013,"Ketika merasa kecewa karena target belum tercapai, apa respons yang paling konstruktif?",SCENARIO,SINGLE_CHOICE_4,Menganggap target tidak realistis dan berhenti mencoba.||Menggunakan rasa kecewa sebagai informasi untuk menyesuaikan langkah berikutnya.||Menyalahkan keadaan agar tekanan berkurang.||Menunda evaluasi tanpa batas.,"[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_014,EMOTION_REGULATION,V13_10_EMOTION_REGULATION_REPLACEMENT,V13_10_EQ_EMOTION_REGULATION_014,"Saat mendapat pesan yang memicu kemarahan di tengah pekerjaan, apa yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,"Membalas seketika sebelum emosi berubah.||Menyimpan respons sementara, menenangkan diri, lalu memeriksa isi pesan secara objektif.||Menghapus pesan agar tidak perlu menghadapinya.||Membalas dengan nada lebih keras agar perasaan tersalurkan.","[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_015,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_015,Rekan kerja yang biasanya aktif tiba-tiba lebih diam. Apa respons yang paling menunjukkan empati?,SCENARIO,SINGLE_CHOICE_4,Memaksanya menjelaskan masalah saat itu juga.||Memperhatikan perubahan dan memberi ruang sambil menawarkan bantuan.||Menganggap ia sedang tidak kooperatif.||Mengabaikannya agar tidak ikut campur.,"[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_016,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_016,Seorang teman tampak kehilangan semangat setelah rapat. Apa yang paling membantu?,SCENARIO,SINGLE_CHOICE_4,Langsung memberi nasihat tanpa bertanya.||Mengamati tanda yang terlihat dan membuka kesempatan untuk bercerita bila ia siap.||Menganggap ia terlalu sensitif.||Mengalihkan topik agar suasana tidak canggung.,"[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_017,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_017,Anggota tim tampak kewalahan tetapi tetap mengatakan baik-baik saja. Apa respons terbaik?,SCENARIO,SINGLE_CHOICE_4,Mendesaknya mengakui bahwa ia tidak mampu.||Memperhatikan tanda-tanda beban dan menawarkan dukungan tanpa memaksanya.||Menganggap pernyataannya cukup dan tidak perlu memperhatikan perilakunya.||Menyerahkan semua masalahnya kepada anggota tim lain.,"[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_018,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_018,"Ketika pelanggan berbicara lebih singkat dari biasanya, apa langkah yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,Menganggap pelanggan pasti tidak puas.||Memperhatikan perubahan dan mengklarifikasi kebutuhan dengan cara yang tidak menghakimi.||Mengakhiri percakapan lebih cepat.||Menilai perubahan nada sebagai masalah sikap.,"[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_019,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_019,Seorang rekan terlihat gugup sebelum bertemu klien. Apa respons yang paling menunjukkan kesadaran sosial?,SCENARIO,SINGLE_CHOICE_4,Menyuruhnya berhenti merasa gugup.||Menyadari tanda kegugupan dan menawarkan bantuan yang sesuai tanpa mempermalukannya.||Menganggap kegugupan sebagai tanda ia tidak siap.||Mengabaikannya karena itu urusan pribadi.,"[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_020,EMPATHY_SOCIAL_AWARENESS,V13_10_EMPATHY_SOCIAL_AWARENESS_REPLACEMENT,V13_10_EQ_EMPATHY_SOCIAL_AWARENESS_020,"Dalam diskusi, seseorang tiba-tiba menjadi lebih pendiam. Apa tindakan yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memaksanya segera menyampaikan pendapat.||Memberi ruang dan kesempatan untuk berbicara ketika ia siap.||Menganggap ia tidak memiliki ide.||Mengalihkan seluruh pembahasan tanpa memeriksa kebutuhannya.,"[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_021,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_021,Rekan kerja tidak setuju dengan usulan Anda. Apa respons yang paling membangun hubungan?,SCENARIO,SINGLE_CHOICE_4,"Mempertahankan pendapat tanpa menanyakan alasannya.||Mendengarkan alasan, mengklarifikasi kebutuhan, lalu mencari titik temu yang realistis.||Menghindari pembicaraan agar tidak terjadi konflik.||Meminta orang lain mendukung posisi Anda sebelum mendengar penjelasannya.","[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_022,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_022,Pelanggan menyampaikan keluhan dengan nada keras. Apa respons yang paling tepat?,SCENARIO,SINGLE_CHOICE_4,"Membalas dengan tegas agar pelanggan tidak meremehkan Anda.||Mendengarkan inti keluhan, mengklarifikasi masalah, lalu menawarkan tindak lanjut yang jelas.||Mengakhiri percakapan agar konflik tidak berlanjut.||Menyalahkan prosedur tanpa memahami kebutuhan pelanggan.","[2,4,1,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_023,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_023,Terjadi perbedaan prioritas antara Anda dan anggota tim. Apa langkah terbaik?,SCENARIO,SINGLE_CHOICE_4,Memaksakan prioritas Anda karena Anda yang lebih memahami pekerjaan.||Membahas kebutuhan dan dampaknya lalu menyepakati prioritas yang dapat dipertanggungjawabkan.||Menghindari pembahasan sampai masalah menjadi lebih besar.||Mencari dukungan orang lain sebelum berbicara dengan anggota tim tersebut.,"[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_024,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_024,Anda perlu memberi masukan kepada rekan yang pekerjaannya perlu diperbaiki. Apa pendekatan terbaik?,SCENARIO,SINGLE_CHOICE_4,"Menyampaikan kekurangannya di depan tim agar menjadi pelajaran.||Menyampaikan contoh yang spesifik, mendengarkan sudut pandangnya, dan menyepakati perbaikan.||Menahan semua masukan agar hubungan tetap nyaman.||Meminta orang lain menyampaikan kritik tersebut untuk Anda.","[1,4,2,3]",1,MEDIUM
V13_10_EQ_REPLACEMENT_025,RELATIONSHIP_SOCIAL_RESPONSE,V13_10_RELATIONSHIP_SOCIAL_RESPONSE_REPLACEMENT,V13_10_EQ_RELATIONSHIP_SOCIAL_RESPONSE_025,"Setelah terjadi salah paham, apa tindakan yang paling membantu memulihkan hubungan kerja?",SCENARIO,SINGLE_CHOICE_4,"Menunggu pihak lain meminta maaf lebih dulu.||Mengklarifikasi apa yang terjadi, mengakui bagian yang perlu diperbaiki, dan menyepakati langkah berikutnya.||Menghindari topik tersebut agar tidak muncul lagi.||Mencari pihak ketiga untuk menentukan siapa yang salah.","[1,4,2,3]",1,MEDIUM
