id,domain,subdomain,indicator,text,type,answerType,options,correctOption,scoringKey,weight,difficulty
DISC-006,DISC,TARGET_D,Decisiveness,"Saat tim menghadapi pilihan yang harus diputuskan hari ini, Anda biasanya saat menyelesaikan masalah?",SCENARIO,SINGLE_CHOICE_4,Mengajak semua orang berdiskusi santai sebelum memilih||Menunggu arahan agar tidak salah langkah||Mengumpulkan banyak data dan menunda keputusan sampai semuanya lengkap||Menentukan pilihan yang paling tegas dan langsung menjalankannya,,"1,2,3,4",1.0,MEDIUM
DISC-007,DISC,TARGET_D,Results Orientation,"Ketika target tim tertinggal dari rencana, Anda cenderung dalam rapat?",SCENARIO,SINGLE_CHOICE_4,Menjaga ritme kerja agar tidak membuat anggota tim kewalahan||Memeriksa kembali proses untuk menemukan penyebab keterlambatan||Mendorong tim mengambil tindakan cepat untuk mengejar target||Mencari cara membuat suasana tim tetap menyenangkan,,"1,2,3,4",1.0,MEDIUM
DISC-008,DISC,TARGET_D,Challenge Seeking,"Jika mendapat tugas yang jauh lebih sulit dari biasanya, Anda cenderung ketika menerima tugas baru?",SCENARIO,SINGLE_CHOICE_4,Mempelajari semua prosedur terlebih dahulu||Menganggapnya sebagai tantangan yang perlu ditaklukkan||Mencari teman untuk mengerjakannya bersama||Meminta waktu untuk menyesuaikan diri dengan perubahan,,"1,2,3,4",1.0,HARD
DISC-009,DISC,TARGET_D,Assertiveness,"Saat Anda yakin sebuah keputusan kurang tepat, Anda biasanya saat terjadi perubahan?",SCENARIO,SINGLE_CHOICE_4,Menyampaikan keberatan secara langsung dan menawarkan keputusan alternatif||Menyampaikannya dengan cara yang membuat orang lain antusias||Menyampaikannya secara hati-hati agar hubungan tetap nyaman||Menyertakan alasan dan bukti secara rinci,,"1,2,3,4",1.0,EASY
DISC-010,DISC,TARGET_D,Autonomy,"Dalam pekerjaan yang sudah jelas tujuannya, Anda paling nyaman ketika hasil pekerjaan perlu diperiksa?",SCENARIO,SINGLE_CHOICE_4,Memiliki banyak interaksi dengan orang lain||Memiliki ritme kerja yang stabil dan dapat diprediksi||Memiliki prosedur dan standar yang jelas||Memiliki kebebasan menentukan cara mencapai hasil,,"1,2,3,4",1.0,MEDIUM
DISC-011,DISC,TARGET_D,Decisiveness,"Saat tim menghadapi pilihan yang harus diputuskan hari ini, Anda biasanya dalam kolaborasi lintas tim?",SCENARIO,SINGLE_CHOICE_4,Menunggu arahan agar tidak salah langkah||Mengumpulkan banyak data dan menunda keputusan sampai semuanya lengkap||Menentukan pilihan yang paling tegas dan langsung menjalankannya||Mengajak semua orang berdiskusi santai sebelum memilih,,"1,2,3,4",1.0,MEDIUM
DISC-012,DISC,TARGET_D,Results Orientation,"Ketika target tim tertinggal dari rencana, Anda cenderung ketika ada perbedaan pendapat?",SCENARIO,SINGLE_CHOICE_4,Memeriksa kembali proses untuk menemukan penyebab keterlambatan||Mendorong tim mengambil tindakan cepat untuk mengejar target||Mencari cara membuat suasana tim tetap menyenangkan||Menjaga ritme kerja agar tidak membuat anggota tim kewalahan,,"1,2,3,4",1.0,HARD
DISC-013,DISC,TARGET_D,Challenge Seeking,"Jika mendapat tugas yang jauh lebih sulit dari biasanya, Anda cenderung saat harus memilih prioritas?",SCENARIO,SINGLE_CHOICE_4,Menganggapnya sebagai tantangan yang perlu ditaklukkan||Mencari teman untuk mengerjakannya bersama||Meminta waktu untuk menyesuaikan diri dengan perubahan||Mempelajari semua prosedur terlebih dahulu,,"1,2,3,4",1.0,EASY
DISC-014,DISC,TARGET_D,Assertiveness,"Saat Anda yakin sebuah keputusan kurang tepat, Anda biasanya ketika target meningkat?",SCENARIO,SINGLE_CHOICE_4,Menyampaikannya dengan cara yang membuat orang lain antusias||Menyampaikannya secara hati-hati agar hubungan tetap nyaman||Menyertakan alasan dan bukti secara rinci||Menyampaikan keberatan secara langsung dan menawarkan keputusan alternatif,,"1,2,3,4",1.0,MEDIUM
DISC-V2-002,DISC,TARGET_I,BEHAVIORAL_SCENARIO_002,"Ketika suasana rapat terasa kaku dan orang-orang pasif, kamu cenderung...",SCENARIO,SINGLE_CHOICE_4,Membuka percakapan dengan cara yang membuat orang lebih bersemangat.||Memberi ruang agar peserta yang pendiam merasa nyaman ikut berbicara.||Mengamati dulu pola diskusi dan merapikan poin-poin yang belum jelas.||Mengambil alih arah diskusi dan meminta keputusan yang jelas.,,"2,3,4,1",1,MEDIUM
DISC-V2-006,DISC,TARGET_I,BEHAVIORAL_SCENARIO_006,Kamu bertemu banyak orang baru dalam sebuah acara profesional. Kamu biasanya...,SCENARIO,SINGLE_CHOICE_4,Dengan mudah membuka obrolan dan membuat percakapan terasa hidup.||Lebih suka mengenal beberapa orang secara perlahan dan nyaman.||Memperhatikan konteks dan informasi orang-orang tersebut sebelum banyak berbicara.||Mencari orang yang tepat untuk diajak membahas tujuan atau peluang konkret.,,"2,3,4,1",1,MEDIUM
DISC-V2-010,DISC,TARGET_I,BEHAVIORAL_SCENARIO_010,"Saat ide yang kamu sampaikan mendapat respons datar dari kelompok, kamu cenderung...",SCENARIO,SINGLE_CHOICE_4,Mencari cara lain untuk membuat ide tersebut menarik bagi mereka.||Mendengarkan keberatan mereka dan memberi ruang untuk mempertimbangkannya.||Menjelaskan alasan dan bukti pendukung agar ide dapat dinilai dengan jelas.||Mendorong kelompok menentukan apakah ide itu akan dijalankan atau tidak.,,"2,3,4,1",1,MEDIUM
DISC-V2-014,DISC,TARGET_I,BEHAVIORAL_SCENARIO_014,"Ketika harus menyampaikan ide kepada orang yang belum mengenalmu, kamu biasanya...",SCENARIO,SINGLE_CHOICE_4,Menggunakan cerita dan contoh agar mereka tertarik mengikuti ide.||Membangun rasa nyaman terlebih dahulu sebelum masuk ke pokok pembahasan.||Menyiapkan penjelasan terstruktur agar pertanyaan dapat dijawab dengan tepat.||Menyampaikan inti keputusan atau manfaat yang perlu segera dipahami.,,"2,3,4,1",1,MEDIUM
DISC-V2-018,DISC,TARGET_I,BEHAVIORAL_SCENARIO_018,"Dalam diskusi kelompok, kamu paling nyaman ketika bisa...",SCENARIO,SINGLE_CHOICE_4,Membangun pertukaran ide yang hidup dan membuat banyak orang terlibat.||Membuat setiap orang merasa didengar sebelum keputusan dibuat.||Menyusun argumen berdasarkan informasi yang jelas dan terstruktur.||Mendorong diskusi menuju keputusan yang konkret.,,"2,3,4,1",1,MEDIUM
DISC-V2-022,DISC,TARGET_I,BEHAVIORAL_SCENARIO_022,"Ketika sebuah acara komunitas mulai kehilangan peserta, kamu cenderung...",SCENARIO,SINGLE_CHOICE_4,Menghidupkan kembali interaksi dan mencari cara menarik perhatian peserta.||Mendekati peserta dan mencari tahu apa yang membuat mereka kurang nyaman.||Melihat data kehadiran dan pola kegiatan sebelum menentukan perubahan.||Mengubah prioritas kegiatan agar tujuan utama tetap tercapai.,,"2,3,4,1",1,MEDIUM
DISC-026,DISC,TARGET_I,Persuasion,"Ketika perlu meyakinkan orang lain tentang sebuah ide, Anda biasanya di tempat kerja?",SCENARIO,SINGLE_CHOICE_4,Menjelaskan manfaatnya dengan antusias dan membangun ketertarikan||Langsung mengambil keputusan tanpa banyak penjelasan||Memberi waktu agar orang lain merasa nyaman terlebih dahulu||Menyajikan bukti dan rincian secara sistematis,,"1,2,3,4",1.0,EASY
DISC-027,DISC,TARGET_I,Enthusiasm,"Saat memulai proyek baru bersama tim, Anda cenderung dalam proyek tim?",SCENARIO,SINGLE_CHOICE_4,Menetapkan target dan meminta semua orang segera bergerak||Memastikan setiap anggota merasa didukung||Membuat rencana kerja yang rinci sebelum memulai||Membangkitkan semangat dan mengajak orang melihat peluangnya,,"1,2,3,4",1.0,MEDIUM
DISC-028,DISC,TARGET_I,Social Interaction,"Dalam acara dengan banyak orang yang belum dikenal, Anda biasanya saat menghadapi pelanggan?",SCENARIO,SINGLE_CHOICE_4,Memilih beberapa orang untuk diajak berbicara lebih mendalam||Mengamati situasi terlebih dahulu sebelum berinteraksi||Mudah memulai percakapan dan memperkenalkan diri||Mencari orang yang dapat membantu mencapai tujuan acara,,"1,2,3,4",1.0,MEDIUM
DISC-029,DISC,TARGET_I,Optimism,"Ketika rencana mengalami hambatan, respons yang paling alami bagi Anda adalah ketika memimpin tugas?",SCENARIO,SINGLE_CHOICE_4,Menganalisis penyebab hambatan sebelum menentukan langkah||Meyakinkan tim bahwa masih ada peluang dan mencari sisi positifnya||Segera mencari tindakan yang paling cepat menyelesaikan hambatan||Menjaga agar tim tetap tenang dan tidak panik,,"1,2,3,4",1.0,HARD
DISC-030,DISC,TARGET_I,Recognition,"Setelah berhasil menyelesaikan proyek, Anda paling menikmati ketika ketika bekerja dengan tenggat?",SCENARIO,SINGLE_CHOICE_4,Hasilnya dibagikan dan mendapat respons positif dari banyak orang||Targetnya tercapai lebih tinggi dari yang ditetapkan||Tim merasa puas karena bekerja bersama dengan baik||Hasilnya memenuhi standar kualitas yang ditetapkan,,"1,2,3,4",1.0,EASY
DISC-031,DISC,TARGET_I,Persuasion,"Ketika perlu meyakinkan orang lain tentang sebuah ide, Anda biasanya saat menyelesaikan masalah?",SCENARIO,SINGLE_CHOICE_4,Langsung mengambil keputusan tanpa banyak penjelasan||Memberi waktu agar orang lain merasa nyaman terlebih dahulu||Menyajikan bukti dan rincian secara sistematis||Menjelaskan manfaatnya dengan antusias dan membangun ketertarikan,,"1,2,3,4",1.0,MEDIUM
DISC-032,DISC,TARGET_I,Enthusiasm,"Saat memulai proyek baru bersama tim, Anda cenderung dalam rapat?",SCENARIO,SINGLE_CHOICE_4,Memastikan setiap anggota merasa didukung||Membuat rencana kerja yang rinci sebelum memulai||Membangkitkan semangat dan mengajak orang melihat peluangnya||Menetapkan target dan meminta semua orang segera bergerak,,"1,2,3,4",1.0,MEDIUM
DISC-033,DISC,TARGET_I,Social Interaction,"Dalam acara dengan banyak orang yang belum dikenal, Anda biasanya ketika menerima tugas baru?",SCENARIO,SINGLE_CHOICE_4,Mengamati situasi terlebih dahulu sebelum berinteraksi||Mudah memulai percakapan dan memperkenalkan diri||Mencari orang yang dapat membantu mencapai tujuan acara||Memilih beberapa orang untuk diajak berbicara lebih mendalam,,"1,2,3,4",1.0,HARD
DISC-034,DISC,TARGET_I,Optimism,"Ketika rencana mengalami hambatan, respons yang paling alami bagi Anda adalah saat terjadi perubahan?",SCENARIO,SINGLE_CHOICE_4,Meyakinkan tim bahwa masih ada peluang dan mencari sisi positifnya||Segera mencari tindakan yang paling cepat menyelesaikan hambatan||Menjaga agar tim tetap tenang dan tidak panik||Menganalisis penyebab hambatan sebelum menentukan langkah,,"1,2,3,4",1.0,EASY
DISC-035,DISC,TARGET_I,Recognition,"Setelah berhasil menyelesaikan proyek, Anda paling menikmati ketika ketika hasil pekerjaan perlu diperiksa?",SCENARIO,SINGLE_CHOICE_4,Targetnya tercapai lebih tinggi dari yang ditetapkan||Tim merasa puas karena bekerja bersama dengan baik||Hasilnya memenuhi standar kualitas yang ditetapkan||Hasilnya dibagikan dan mendapat respons positif dari banyak orang,,"1,2,3,4",1.0,MEDIUM
DISC-036,DISC,TARGET_I,Persuasion,"Ketika perlu meyakinkan orang lain tentang sebuah ide, Anda biasanya dalam kolaborasi lintas tim?",SCENARIO,SINGLE_CHOICE_4,Memberi waktu agar orang lain merasa nyaman terlebih dahulu||Menyajikan bukti dan rincian secara sistematis||Menjelaskan manfaatnya dengan antusias dan membangun ketertarikan||Langsung mengambil keputusan tanpa banyak penjelasan,,"1,2,3,4",1.0,MEDIUM
DISC-037,DISC,TARGET_I,Enthusiasm,"Saat memulai proyek baru bersama tim, Anda cenderung ketika ada perbedaan pendapat?",SCENARIO,SINGLE_CHOICE_4,Membuat rencana kerja yang rinci sebelum memulai||Membangkitkan semangat dan mengajak orang melihat peluangnya||Menetapkan target dan meminta semua orang segera bergerak||Memastikan setiap anggota merasa didukung,,"1,2,3,4",1.0,HARD
DISC-038,DISC,TARGET_I,Social Interaction,"Dalam acara dengan banyak orang yang belum dikenal, Anda biasanya saat harus memilih prioritas?",SCENARIO,SINGLE_CHOICE_4,Mudah memulai percakapan dan memperkenalkan diri||Mencari orang yang dapat membantu mencapai tujuan acara||Memilih beberapa orang untuk diajak berbicara lebih mendalam||Mengamati situasi terlebih dahulu sebelum berinteraksi,,"1,2,3,4",1.0,EASY
DISC-039,DISC,TARGET_I,Optimism,"Ketika rencana mengalami hambatan, respons yang paling alami bagi Anda adalah ketika target meningkat?",SCENARIO,SINGLE_CHOICE_4,Segera mencari tindakan yang paling cepat menyelesaikan hambatan||Menjaga agar tim tetap tenang dan tidak panik||Menganalisis penyebab hambatan sebelum menentukan langkah||Meyakinkan tim bahwa masih ada peluang dan mencari sisi positifnya,,"1,2,3,4",1.0,MEDIUM
DISC-V2-003,DISC,TARGET_S,BEHAVIORAL_SCENARIO_003,Seorang rekan baru terlihat kesulitan mengikuti ritme kerja tim. Apa yang paling mungkin kamu lakukan?,SCENARIO,SINGLE_CHOICE_4,Mendampinginya secara bertahap sampai ia merasa lebih nyaman dengan ritme tim.||Menjelaskan alur kerja dan memeriksa detail yang perlu ia pahami.||Menentukan tindakan praktis agar ia segera bisa mengejar target.||Mengajaknya berinteraksi dengan anggota tim agar cepat merasa diterima.,,"3,4,1,2",1,MEDIUM
DISC-V2-007,DISC,TARGET_S,BEHAVIORAL_SCENARIO_007,"Ketika terjadi perbedaan pendapat yang mulai membuat suasana tim tegang, kamu cenderung...",SCENARIO,SINGLE_CHOICE_4,Mencoba memahami masing-masing pihak dan menurunkan ketegangan.||Mengurai persoalan secara sistematis untuk menemukan titik perbedaannya.||Menghentikan perdebatan dan mengarahkan tim pada keputusan.||Menggunakan komunikasi yang ringan agar suasana tidak semakin panas.,,"3,4,1,2",1,MEDIUM
DISC-V2-011,DISC,TARGET_S,BEHAVIORAL_SCENARIO_011,"Ketika rencana kerja tim tiba-tiba berubah, kamu biasanya...",SCENARIO,SINGLE_CHOICE_4,"Membantu anggota tim beradaptasi tanpa membuat perubahan terasa mendadak.||Memastikan rincian perubahan, dampaknya, dan prosedur baru dipahami dengan benar.||Menentukan penyesuaian utama dan meminta semua orang segera bergerak.||Membantu tim melihat perubahan sebagai kesempatan baru.",,"3,4,1,2",1,MEDIUM
DISC-V2-015,DISC,TARGET_S,BEHAVIORAL_SCENARIO_015,Seorang teman kerja sedang kecewa karena hasil kerjanya tidak sesuai harapan. Kamu lebih mungkin...,SCENARIO,SINGLE_CHOICE_4,Mendengarkan ceritanya dan menemaninya sampai emosinya lebih stabil.||Membantunya meninjau apa yang terjadi agar dapat memahami bagian yang perlu diperbaiki.||Membantunya menentukan langkah berikutnya agar masalah tidak berlarut.||Mengangkat kembali semangatnya dengan mengingatkan hal-hal yang sudah ia lakukan dengan baik.,,"3,4,1,2",1,MEDIUM
DISC-V2-019,DISC,TARGET_S,BEHAVIORAL_SCENARIO_019,"Ketika harus bekerja sama dengan orang yang gaya kerjanya sangat berbeda darimu, kamu cenderung...",SCENARIO,SINGLE_CHOICE_4,"Menyesuaikan ritme dan mencari pola kerja yang dapat dijalankan bersama.||Menyepakati aturan, peran, dan standar kerja secara jelas sejak awal.||Menetapkan cara kerja yang menurutmu paling efektif agar tujuan tercapai.||Mencari pendekatan komunikasi yang membuat kolaborasi terasa menyenangkan.",,"3,4,1,2",1,MEDIUM
DISC-V2-023,DISC,TARGET_S,BEHAVIORAL_SCENARIO_023,"Saat menerima masukan keras dari seseorang, kamu biasanya...",SCENARIO,SINGLE_CHOICE_4,"Mendengarkan sampai selesai dan memberi waktu untuk memahami maksudnya.||Memilah fakta, contoh, dan standar yang digunakan dalam masukan tersebut.||Mengambil inti masalah dan menentukan tindakan perbaikan.||Menanggapi secara terbuka dan menjaga hubungan tetap positif.",,"3,4,1,2",1,MEDIUM
DISC-051,DISC,TARGET_S,Patience,"Ketika rekan kerja membutuhkan waktu lebih lama untuk menyelesaikan tugas, Anda biasanya di tempat kerja?",SCENARIO,SINGLE_CHOICE_4,Memberinya waktu dan dukungan agar dapat menyelesaikannya dengan baik||Mendorongnya segera mengambil keputusan||Mengajaknya berbicara untuk menjaga semangat||Membantu memeriksa langkah kerja agar kesalahannya berkurang,,"1,2,3,4",1.0,EASY
DISC-052,DISC,TARGET_S,Consistency,Anda paling nyaman bekerja ketika dalam proyek tim?,SCENARIO,SINGLE_CHOICE_4,Target berubah cepat dan memberi tantangan baru||Banyak kesempatan bertemu orang dan mencoba hal baru||Aturan dan standar kerja dijelaskan dengan jelas||Perubahan terjadi secara bertahap dan ritmenya stabil,,"1,2,3,4",1.0,MEDIUM
DISC-053,DISC,TARGET_S,Team Support,"Ketika anggota tim mengalami kesulitan, Anda cenderung saat menghadapi pelanggan?",SCENARIO,SINGLE_CHOICE_4,Menyemangatinya dengan energi positif||Membantu memeriksa masalah secara sistematis||Mendengarkan dan membantu mencari cara yang paling nyaman baginya||Mendorongnya segera mengambil tindakan,,"1,2,3,4",1.0,MEDIUM
DISC-054,DISC,TARGET_S,Listening,"Dalam diskusi yang emosional, Anda biasanya ketika memimpin tugas?",SCENARIO,SINGLE_CHOICE_4,Memisahkan fakta dari pendapat sebelum menanggapi||Mendengarkan sampai orang lain selesai menjelaskan||Mengarahkan diskusi kembali pada keputusan||Mencoba mencairkan suasana,,"1,2,3,4",1.0,HARD
DISC-055,DISC,TARGET_S,Change Adaptation,"Ketika perusahaan mengganti prosedur kerja, Anda cenderung ketika bekerja dengan tenggat?",SCENARIO,SINGLE_CHOICE_4,Mempelajari perubahan secara bertahap dan membantu tim beradaptasi||Langsung mencoba cara baru untuk melihat hasilnya||Membicarakan perubahan dengan rekan kerja||Membaca aturan baru secara rinci sebelum menerapkannya,,"1,2,3,4",1.0,EASY
DISC-056,DISC,TARGET_S,Patience,"Ketika rekan kerja membutuhkan waktu lebih lama untuk menyelesaikan tugas, Anda biasanya saat menyelesaikan masalah?",SCENARIO,SINGLE_CHOICE_4,Mendorongnya segera mengambil keputusan||Mengajaknya berbicara untuk menjaga semangat||Membantu memeriksa langkah kerja agar kesalahannya berkurang||Memberinya waktu dan dukungan agar dapat menyelesaikannya dengan baik,,"1,2,3,4",1.0,MEDIUM
DISC-057,DISC,TARGET_S,Consistency,Anda paling nyaman bekerja ketika dalam rapat?,SCENARIO,SINGLE_CHOICE_4,Banyak kesempatan bertemu orang dan mencoba hal baru||Aturan dan standar kerja dijelaskan dengan jelas||Perubahan terjadi secara bertahap dan ritmenya stabil||Target berubah cepat dan memberi tantangan baru,,"1,2,3,4",1.0,MEDIUM
DISC-058,DISC,TARGET_S,Team Support,"Ketika anggota tim mengalami kesulitan, Anda cenderung ketika menerima tugas baru?",SCENARIO,SINGLE_CHOICE_4,Membantu memeriksa masalah secara sistematis||Mendengarkan dan membantu mencari cara yang paling nyaman baginya||Mendorongnya segera mengambil tindakan||Menyemangatinya dengan energi positif,,"1,2,3,4",1.0,HARD
DISC-059,DISC,TARGET_S,Listening,"Dalam diskusi yang emosional, Anda biasanya saat terjadi perubahan?",SCENARIO,SINGLE_CHOICE_4,Mendengarkan sampai orang lain selesai menjelaskan||Mengarahkan diskusi kembali pada keputusan||Mencoba mencairkan suasana||Memisahkan fakta dari pendapat sebelum menanggapi,,"1,2,3,4",1.0,EASY
DISC-060,DISC,TARGET_S,Change Adaptation,"Ketika perusahaan mengganti prosedur kerja, Anda cenderung ketika hasil pekerjaan perlu diperiksa?",SCENARIO,SINGLE_CHOICE_4,Langsung mencoba cara baru untuk melihat hasilnya||Membicarakan perubahan dengan rekan kerja||Membaca aturan baru secara rinci sebelum menerapkannya||Mempelajari perubahan secara bertahap dan membantu tim beradaptasi,,"1,2,3,4",1.0,MEDIUM
DISC-061,DISC,TARGET_S,Patience,"Ketika rekan kerja membutuhkan waktu lebih lama untuk menyelesaikan tugas, Anda biasanya dalam kolaborasi lintas tim?",SCENARIO,SINGLE_CHOICE_4,Mengajaknya berbicara untuk menjaga semangat||Membantu memeriksa langkah kerja agar kesalahannya berkurang||Memberinya waktu dan dukungan agar dapat menyelesaikannya dengan baik||Mendorongnya segera mengambil keputusan,,"1,2,3,4",1.0,MEDIUM
DISC-062,DISC,TARGET_S,Consistency,Anda paling nyaman bekerja ketika ketika ada perbedaan pendapat?,SCENARIO,SINGLE_CHOICE_4,Aturan dan standar kerja dijelaskan dengan jelas||Perubahan terjadi secara bertahap dan ritmenya stabil||Target berubah cepat dan memberi tantangan baru||Banyak kesempatan bertemu orang dan mencoba hal baru,,"1,2,3,4",1.0,HARD
DISC-063,DISC,TARGET_S,Team Support,"Ketika anggota tim mengalami kesulitan, Anda cenderung saat harus memilih prioritas?",SCENARIO,SINGLE_CHOICE_4,Mendengarkan dan membantu mencari cara yang paling nyaman baginya||Mendorongnya segera mengambil tindakan||Menyemangatinya dengan energi positif||Membantu memeriksa masalah secara sistematis,,"1,2,3,4",1.0,EASY
DISC-064,DISC,TARGET_S,Listening,"Dalam diskusi yang emosional, Anda biasanya ketika target meningkat?",SCENARIO,SINGLE_CHOICE_4,Mengarahkan diskusi kembali pada keputusan||Mencoba mencairkan suasana||Memisahkan fakta dari pendapat sebelum menanggapi||Mendengarkan sampai orang lain selesai menjelaskan,,"1,2,3,4",1.0,MEDIUM
DISC-V2-004,DISC,TARGET_C,BEHAVIORAL_SCENARIO_004,Kamu menerima laporan dengan banyak angka tetapi beberapa bagian tampak tidak konsisten. Kamu cenderung...,SCENARIO,SINGLE_CHOICE_4,Memeriksa sumber angka dan mencocokkan setiap bagian yang tidak konsisten.||Meminta koreksi segera agar laporan dapat dipakai untuk keputusan.||Mengajak penulis laporan membahasnya secara terbuka dan ringan.||Memberi waktu untuk memperbaiki laporan tanpa membuat situasi menjadi tegang.,,"4,1,2,3",1,MEDIUM
DISC-V2-008,DISC,TARGET_C,BEHAVIORAL_SCENARIO_008,Atasan meminta kamu mengerjakan tugas baru dengan instruksi yang masih umum. Respons yang paling mewakili dirimu adalah...,SCENARIO,SINGLE_CHOICE_4,"Meminta kriteria, batasan, dan standar hasil agar pekerjaan dapat dilakukan dengan tepat.||Menentukan arah kerja yang paling masuk akal lalu segera mulai.||Mengajak atasan berdiskusi sambil menggali gambaran hasil yang diinginkan.||Memastikan ekspektasi bersama cukup jelas sebelum menjalankan tugas.",,"4,1,2,3",1,MEDIUM
