id,domain,subdomain,indicator,text,type,answerType,options,correctOption,scoringKey,weight,difficulty
EQ-V2-011,EMOTION_REGULATION,,ER-011,"Setelah mengalami kegagalan, Anda merasa ingin menyerah. Apa respons yang paling adaptif?",SCENARIO,SINGLE_CHOICE_4,"Mengakui kekecewaan, mengambil jeda, kemudian menentukan langkah berikutnya.||Memaksa diri langsung bekerja seolah tidak terjadi apa-apa.||Menyalahkan orang lain agar merasa lebih baik.||Menghindari situasi serupa selamanya.",,"4,2,1,3",1,MEDIUM
EQ-V2-012,EMOTION_REGULATION,,ER-012,"Dalam situasi yang menegangkan, Anda harus membuat keputusan dalam waktu terbatas. Apa yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memilih hal pertama yang muncul karena Anda sedang tertekan.||Mengikuti emosi sepenuhnya agar keputusan terasa tegas.||Mengambil napas/jeda singkat dan memusatkan perhatian pada informasi yang relevan.||Menyerahkan semua keputusan kepada orang lain.,,"1,2,4,3",1,MEDIUM
EQ-V2-013,EMPATHY_SOCIAL_AWARENESS,,EM-013,Teman Anda menjadi lebih pendiam setelah menerima hasil ujian yang buruk. Apa respons paling tepat?,SCENARIO,SINGLE_CHOICE_4,Langsung memberi nasihat agar ia tidak terlalu memikirkan masalah.||Menganggap ia hanya sedang mencari perhatian.||Memperhatikan perubahan sikap dan memberi ruang untuk bercerita jika ia mau.||Mengajak bercanda agar ia lupa tanpa menanyakan keadaannya.,,"3,1,4,2",1,MEDIUM
EQ-V2-014,EMPATHY_SOCIAL_AWARENESS,,EM-014,"Dalam diskusi, rekan Anda tampak tidak nyaman ketika topik tertentu dibahas. Apa yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,Terus membahasnya agar ia terbiasa.||Mengamati reaksinya dan mempertimbangkan apakah perlu memberi ruang atau mengubah pendekatan.||Menganggap ketidaknyamanan itu bukan urusan Anda.||Menanyakan di depan semua orang mengapa ia terlihat aneh.,,"2,4,1,3",1,MEDIUM
EQ-V2-015,EMPATHY_SOCIAL_AWARENESS,,EM-015,Seorang anggota tim terlambat menyelesaikan pekerjaan yang biasanya ia kuasai. Apa langkah terbaik sebelum menilai?,SCENARIO,SINGLE_CHOICE_4,Langsung menyimpulkan ia tidak bertanggung jawab.||Mencari tahu konteksnya dan mendengarkan penjelasannya sebelum memberi penilaian.||Membandingkannya dengan anggota tim lain.||Mengambil alih pekerjaannya tanpa berbicara dengannya.,,"1,4,2,3",1,MEDIUM
EQ-V2-016,EMPATHY_SOCIAL_AWARENESS,,EM-016,Anda tidak setuju dengan pendapat seseorang yang sedang menjelaskan masalah pribadi. Apa respons yang paling tepat?,SCENARIO,SINGLE_CHOICE_4,Memotong pembicaraan untuk menjelaskan bahwa ia salah.||Mendengarkan sudut pandangnya sebelum menyampaikan pendapat Anda.||Menghindari percakapan agar tidak berbeda pendapat.||Mengatakan bahwa masalahnya tidak seberapa dibanding masalah Anda.,,"1,4,2,3",1,MEDIUM
EQ-V2-017,EMPATHY_SOCIAL_AWARENESS,,EM-017,"Teman Anda mengatakan ia baik-baik saja, tetapi nada bicaranya terdengar berbeda dari biasanya. Apa yang paling tepat?",SCENARIO,SINGLE_CHOICE_4,Memaksa ia menceritakan masalahnya.||Mengabaikan perbedaan itu karena ia sudah mengatakan baik-baik saja.||Menawarkan kesempatan untuk bercerita tanpa memaksanya.||Memberi tahu orang lain bahwa teman Anda sedang bermasalah.,,"2,1,4,3",1,MEDIUM
EQ-V2-018,EMPATHY_SOCIAL_AWARENESS,,EM-018,"Saat bekerja dengan orang yang memiliki cara komunikasi berbeda, apa pendekatan yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Mengharapkan orang tersebut mengikuti cara Anda.||Mencoba memahami kebutuhannya dan menyesuaikan komunikasi bila diperlukan.||Mengurangi komunikasi agar tidak terjadi salah paham.||Menilai bahwa gaya komunikasi Anda lebih efektif.,,"1,2,4,3",1,MEDIUM
EQ-V2-019,RELATIONSHIP_SOCIAL_RESPONSE,,RS-019,Anda dan rekan kerja berbeda pendapat tentang cara menyelesaikan tugas. Apa respons paling konstruktif?,SCENARIO,SINGLE_CHOICE_4,Memaksakan cara Anda karena Anda lebih yakin.||Menghindari pembahasan agar tidak terjadi konflik.||Membahas alasan masing-masing dan mencari titik temu berdasarkan tujuan tugas.||Meminta pihak lain memilih tanpa menjelaskan alasan.,,"2,1,4,3",1,MEDIUM
EQ-V2-020,RELATIONSHIP_SOCIAL_RESPONSE,,RS-020,Seorang teman menyampaikan bahwa komentar Anda sebelumnya membuatnya tidak nyaman. Apa respons terbaik?,SCENARIO,SINGLE_CHOICE_4,Menjelaskan bahwa ia terlalu sensitif.||Mendengarkan dampak yang ia rasakan dan mempertimbangkan bagaimana memperbaiki respons Anda.||Menghindarinya agar masalah tidak berlanjut.||Membalas dengan menyebut kesalahannya juga.,,"1,4,2,3",1,MEDIUM
EQ-V2-021,RELATIONSHIP_SOCIAL_RESPONSE,,RS-021,"Dalam kelompok, dua anggota mulai saling menyalahkan. Apa yang paling membantu?",SCENARIO,SINGLE_CHOICE_4,Memihak orang yang paling dekat dengan Anda.||Membiarkan mereka menyelesaikan sendiri meski pekerjaan terhenti.||Mengembalikan pembicaraan pada masalah dan langkah yang dapat disepakati bersama.||Menghentikan diskusi agar konflik tidak terlihat.,,"2,1,4,3",1,MEDIUM
EQ-V2-022,RELATIONSHIP_SOCIAL_RESPONSE,,RS-022,Anda perlu memberikan umpan balik yang mungkin sulit diterima rekan. Bagaimana sebaiknya?,SCENARIO,SINGLE_CHOICE_4,Menyampaikan semuanya secara langsung tanpa memikirkan dampaknya.||Menghindari umpan balik agar hubungan tetap nyaman.||Menyampaikan contoh yang jelas dengan fokus pada perilaku dan perbaikan yang dapat dilakukan.||Meminta orang lain menyampaikan kritik tersebut.,,"1,2,4,3",1,MEDIUM
EQ-V2-023,RELATIONSHIP_SOCIAL_RESPONSE,,RS-023,Anda menyadari ada kesalahpahaman dalam percakapan dengan rekan. Apa langkah terbaik?,SCENARIO,SINGLE_CHOICE_4,Menunggu sampai rekan tersebut menyadarinya sendiri.||Mengklarifikasi maksud dan mendengarkan bagaimana pesan Anda dipahami.||Mengakhiri percakapan agar tidak semakin rumit.||Menganggap kesalahpahaman adalah sepenuhnya kesalahan lawan bicara.,,"1,4,2,3",1,MEDIUM
EQ-V2-024,RELATIONSHIP_SOCIAL_RESPONSE,,RS-024,"Dalam kerja tim, seseorang memiliki kebutuhan yang berbeda dari anggota lain. Apa pendekatan yang paling sehat?",SCENARIO,SINGLE_CHOICE_4,Mengabaikan kebutuhan tersebut demi keseragaman.||Mencari cara kerja yang tetap memenuhi tujuan bersama sambil mempertimbangkan kebutuhan yang relevan.||Meminta orang tersebut menyesuaikan diri sepenuhnya.||Memisahkan orang tersebut dari kelompok agar pekerjaan cepat selesai.,,"1,4,2,3",1,MEDIUM
EQ-001,EMOTION_AWARENESS,,Recognizing Emotions,"Ketika Anda mulai merasa kesal karena sebuah situasi, tindakan yang paling mungkin Anda lakukan adalah...",SCENARIO,SINGLE_CHOICE_4,Mengidentifikasi apa yang sedang dirasakan sebelum merespons||Langsung mengatakan apa yang ada di pikiran||Menghindari pembicaraan tanpa memikirkan penyebabnya||Membiarkan emosi menentukan respons,1,1,1.0,EASY
EQ-002,EMOTION_AWARENESS,,Emotional Triggers,"Saat menerima komentar yang tidak sesuai harapan, Anda biasanya...",SCENARIO,SINGLE_CHOICE_4,Segera membantah agar posisi Anda tetap kuat||Menganggap komentar itu tidak penting||Membalas dengan komentar yang sama tajam||Mendengarkan isinya dan mempertimbangkan bagian yang berguna,4,1,1.0,MEDIUM
EQ-003,EMOTION_AWARENESS,,Strength Awareness,"Jika menyadari emosi Anda mulai memengaruhi cara berbicara, Anda cenderung...",SCENARIO,SINGLE_CHOICE_4,Mengakhiri pembicaraan tanpa penjelasan||Mengabaikan reaksi lawan bicara||Berhenti sejenak dan menyesuaikan cara menyampaikan pesan||Tetap berbicara dengan nada yang sama,3,1,1.0,MEDIUM
EQ-004,EMOTION_AWARENESS,,Limitation Awareness,"Ketika terjadi perbedaan pendapat dengan orang lain, Anda biasanya...",SCENARIO,SINGLE_CHOICE_4,Menunggu sampai masalah hilang sendiri||Mencari kepentingan kedua pihak sebelum memilih solusi||Memaksakan pendapat yang menurut Anda benar||Menghindari semua perbedaan pendapat,2,1,1.0,HARD
EQ-005,EMOTION_AWARENESS,,Values Awareness,"Saat seseorang terlihat tidak nyaman dalam percakapan, Anda cenderung...",SCENARIO,SINGLE_CHOICE_4,Memperhatikan tanda-tanda tersebut dan memberi ruang untuk merespons||Terus berbicara agar suasana tidak hening||Menganggapnya bukan urusan Anda||Mengubah topik tanpa memperhatikan reaksinya,1,1,1.0,EASY
