id,domain,subdomain,indicator,text,type,answerType,options,correctOption,scoringKey,weight,difficulty
V11_7_11_COGNITIVE_044,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 44: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_045,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 45: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_046,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 46: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_047,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 47: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_048,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 48: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_049,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 49: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_050,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 50: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_051,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 51: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_052,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 52: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_053,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 53: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_054,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 54: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_055,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 55: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_056,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 56: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_057,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 57: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_058,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 58: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_059,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 59: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_060,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 60: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_061,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 61: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_062,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 62: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_063,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 63: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_064,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 64: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_065,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 65: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_066,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 66: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_067,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 67: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_068,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 68: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_069,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 69: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_070,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 70: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_071,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 71: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_072,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 72: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_073,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 73: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_074,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 74: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_075,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 75: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_076,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 76: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_077,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 77: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_078,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 78: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_079,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 79: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_080,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 80: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_081,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 81: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_082,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 82: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_083,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 83: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_084,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 84: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_085,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 85: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_086,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 86: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_087,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 87: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_088,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 88: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_089,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 89: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_090,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 90: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_091,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 91: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
V11_7_11_COGNITIVE_092,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 92: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,4,1,1,MEDIUM
V11_7_11_COGNITIVE_093,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 93: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,1,1,1,MEDIUM
V11_7_11_COGNITIVE_094,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 94: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,2,1,1,MEDIUM
V11_7_11_COGNITIVE_095,Cognitive Reasoning,Reasoning,Problem Solving,Fixture COGNITIVE item 95: pilih jawaban yang paling sesuai. ,SINGLE_CHOICE,SINGLE_CHOICE_4,Pilihan 1||Pilihan 2||Pilihan 3||Pilihan 4,3,1,1,MEDIUM
